document_id,user_id,viewed_at,document_title,course_name,university_name,category_id,category_name,premium,rating,pages,word_count,ID,Name,Last Name,Passport Number
10388322,8194654,2020-11-30 19:50:00,Eksamensbesvarelse finansiell styring vår2020,Finansiell styring,Handelshøyskolen BI,4,Past exams,1,-1,8,345,1963,Jesus,Smith,3616486230
8983822,11287834,2020-11-30 19:49:45,1 Bedriften Introduksjon kortsvar,Bedriften,Handelshøyskolen BI,6,Practical,1,6,2,483,1964,Lee,Warner,2512341818
2548470,12258560,2020-11-30 19:49:38,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,1965,Gregory,Ruiz,7354249113
9337851,13202652,2020-11-30 19:49:27,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,1966,Carla,Brooks,1029305744
2548470,12258560,2020-11-30 19:49:25,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,1967,Lance,Smith,7807468388
3322528,11430188,2020-11-30 19:49:21,Sammendrag bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,48,13477,1968,Ashley,Fitzpatrick,2141312149
10280876,11430188,2020-11-30 19:49:04,Kortsvarsspørsmål kapittel 2,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,2,751,1969,Karen,Gray,8427982401
6427073,13057472,2020-11-30 19:49:03,Filosofer-og-teorier,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,3,1184,1970,Thomas,Chambers,3331665037
4281437,12936106,2020-11-30 19:48:58,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,1971,Bonnie,Jenkins,9266898708
3272410,13172078,2020-11-30 19:48:51,"Eksamen 2015, spørsmål og svar",Mennesket og grunnleggende fysiologiske behov,Oslomet - storbyuniversitetet,4,Past exams,1,42,21,14256,1972,Andrew,Mason,6659276892
4850501,12254532,2020-11-30 19:48:40,Eierskap,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,0,3,458,1973,Rachael,Anderson,7162927890
2098854,11430188,2020-11-30 19:48:38,Forklaring kunnskapsmål bedriften,Bedriften,Handelshøyskolen BI,5,Other,1,7,17,6204,1974,John,Castillo,2108535804
8972147,8150742,2020-11-30 19:48:37,Sammendrag - Fra bilag til bruk,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,0,0,8,2023,1975,Shawn,Hernandez,5070346673
9932273,11430188,2020-11-30 19:48:33,Kortsvarspm - Kap 2 - Kortsvar spm fra bedriften kap 2,Bedriften,Handelshøyskolen BI,6,Practical,0,0,2,630,1976,Sean,Perez,8728017928
10030486,12710076,2020-11-30 19:48:25,"Eksamen 8 Mai 2018, spørsmål og svar",Examen philosophicum,Universitetet i Oslo,4,Past exams,0,0,2,758,1977,John,Wells,7953773318
9337851,11742358,2020-11-30 19:48:25,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,1978,Jeremy,Wright,997912335
2548470,12570484,2020-11-30 19:48:24,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,1979,Emily,Brown,143611381
7965365,11430188,2020-11-30 19:48:12,Kortsvar kap 2 Bedriften og aksjeselskapet,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,3,783,1980,Anthony,Rodriguez,3243267149
4548014,12710076,2020-11-30 19:48:10,"Prøve/øvelseseksamen 20 November 2018, svar",Examen philosophicum - skuleeksamen,Universitetet i Bergen,4,Past exams,1,0,5,2143,1981,Jennifer,Lewis,428496226
3671149,11819470,2020-11-30 19:48:05,Studiespørsmål svar,Exphil,Universitetet i Stavanger,6,Practical,0,82,29,7882,1982,Justin,Griffin,3662962125
2083719,12936106,2020-11-30 19:48:05,"Eksamen 16 Desember 2017, svar",Markedsføringsledelse,Handelshøyskolen BI,4,Past exams,1,39,39,8568,1983,Diane,Davis,9202292911
9638746,11430188,2020-11-30 19:47:59,Bedriften - industrielle revolusjoner,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,4,814,1984,Mason,Silva,7041328972
5727730,11092926,2020-11-30 19:47:53,Motivasjon,Barne og unges utvikling og oppvekstmiljø,Universitetet i Stavanger,3,Lecture notes,0,0,3,385,1985,Andrea,Orr,5956538000
9512307,12570484,2020-11-30 19:47:52,Øvingsoppgave Markedsføringsledelse 1 Jysk AS,Økonomistyring,Handelshøyskolen BI,6,Practical,1,15,2,331,1986,Kim,Turner,1975354869
10140788,8150742,2020-11-30 19:47:53,"Regnskapsavslutning - Regnskapsavlutning, begreper osv.",Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,0,0,12,661,1987,Matthew,Cunningham,6387266354
6427073,13057472,2020-11-30 19:47:53,Filosofer-og-teorier,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,3,1184,1988,Suzanne,Rodriguez,5029530876
9161573,11430188,2020-11-30 19:47:46,Bedriften før industrielle historie,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,1,241,1989,Toni,Cochran,5407452977
2098853,12936668,2020-11-30 19:47:41,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,Summaries,1,11,58,12720,1990,Stanley,Shah,572579444
2083723,13191010,2020-11-30 19:47:31,Mikroøkonomi - Dekkende sammendrag til eksamen. Karakter A,Mikroøkonomi,Handelshøyskolen BI,7,Summaries,1,115,24,5398,1991,Anthony,Smith,5109535560
8046471,8150742,2020-11-30 19:47:29,Final Exam - sammendrag,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,0,0,3,254,1992,Diane,Choi,6657068017
10269650,11229994,2020-11-30 19:47:28,"Eksamen, spørsmål og svar",Kjeve- og slimhinnelidelser,Universitetet i Bergen,4,Past exams,1,1,13,1609,1993,Michael,Hayes,538289765
2036442,13202630,2020-11-30 19:47:27,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,1994,Taylor,Armstrong,571022314
9245012,11430188,2020-11-30 19:47:24,Kap 2 - Bedriftens førindustrielle historie,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,0,6,1118,1995,Frank,Dean,2517994569
3226550,12710076,2020-11-30 19:47:20,Fakultetsoppgave erstatningsrett,Privatrett I,Universitetet i Oslo,8,Mandatory assignments,1,2,7,1639,1996,David,Weaver,6079148009
5727728,11092926,2020-11-30 19:47:14,Emosjoner,Barne og unges utvikling og oppvekstmiljø,Universitetet i Stavanger,3,Lecture notes,0,0,3,520,1997,Jennifer,Nelson,5175120933
5727731,11092926,2020-11-30 19:47:06,Utviklingspsykologi,Barne og unges utvikling og oppvekstmiljø,Universitetet i Stavanger,3,Lecture notes,0,0,3,401,1998,William,Bautista,2094213255
10318963,11430188,2020-11-30 19:47:03,Bedriftens førindustrielle historie,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,0,8,1862,1999,Sarah,Newman,6527942372
3426192,11229994,2020-11-30 19:46:53,Kjeve- OG Slimhinnelidelser,Kjeve- og slimhinnelidingar høst femte studiår,Universitetet i Bergen,7,Summaries,1,1,103,15227,2000,Julie,King,4009673613
3426192,11229994,2020-11-30 19:46:52,Kjeve- OG Slimhinnelidelser,Kjeve- og slimhinnelidingar høst femte studiår,Universitetet i Bergen,7,Summaries,1,1,103,15227,2001,Rachel,Edwards,9460035999
4032445,12735744,2020-11-30 19:46:48,Barns medvirkning 29 - Notater,BULL,Universitetet i Stavanger,3,Lecture notes,0,5,4,890,2002,Zachary,Romero,1503957774
3582180,10187090,2020-11-30 19:46:46,Forelesningsnotater i Mikroøkonomi,Mikroøkonomi I,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,37,8156,2003,Christopher,Garrett,9161026790
10353241,8150742,2020-11-30 19:46:40,Formel ARK Finansregnskap OG Regnskapsanalyse,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,1,3,7,454,2004,Bryan,Lopez,1087681080
2036442,12911726,2020-11-30 19:46:35,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2005,Walter,Cooper,4050541613
10375367,11742358,2020-11-30 19:46:35,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,9,8,1294,2006,Shannon,Moore,2314193466
7748118,10187090,2020-11-30 19:46:31,"Eksamen 2019, svar",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,1,-3,3,441,2007,Rebecca,Roberts,7281808376
5837010,8150742,2020-11-30 19:46:22,Sammendrag - Fra bilag til bruk,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,5,Other,1,1,15,3670,2008,Larry,Ayala,5138271818
5727731,11092926,2020-11-30 19:46:20,Utviklingspsykologi,Barne og unges utvikling og oppvekstmiljø,Universitetet i Stavanger,3,Lecture notes,0,0,3,401,2009,Rebecca,Boyd,2889573101
4615005,12735744,2020-11-30 19:46:16,Bull 1 - Sammendrag BULL 1,BULL,Universitetet i Stavanger,7,Summaries,0,-1,3,158,2010,Lisa,Norman,2683760926
7748117,10187090,2020-11-30 19:46:12,"Eksamen 2019, spørsmål",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,0,0,9,0,2011,Paige,Franco,9114066937
4615004,12735744,2020-11-30 19:46:11,BULL - repetisjon - Sammendrag BULL 1,BULL,Universitetet i Stavanger,7,Summaries,0,3,16,3152,2012,Christine,Garcia,1310204373
4615004,12735744,2020-11-30 19:45:59,BULL - repetisjon - Sammendrag BULL 1,BULL,Universitetet i Stavanger,7,Summaries,0,3,16,3152,2013,William,Harris,7210492737
7748118,10187090,2020-11-30 19:45:55,"Eksamen 2019, svar",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,1,-3,3,441,2014,Allison,Mckinney,242260371
3366312,12104416,2020-11-30 19:45:51,Øvelsesspørsmål til eksamen,Produkt og prisstrategi,Handelshøyskolen BI,7,Summaries,1,10,21,3732,2015,Annette,Nguyen,9694496310
6557598,11391806,2020-11-30 19:45:42,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2016,Jennifer,Rivera,5058097671
8540005,10187090,2020-11-30 19:45:39,oppgavesamling 1,Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,0,0,8,0,2017,Brady,White,1846734265
10293193,13201920,2020-11-30 19:45:29,"Eksamen 2018, spørsmål",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,2,347,2018,Javier,Lawrence,8457718016
7956370,12006276,2020-11-30 19:45:26,Stressresponsen,Biologisk Psykologi,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,0,4,1066,2019,Joel,Guerrero,6703548915
7956370,12006276,2020-11-30 19:45:27,Stressresponsen,Biologisk Psykologi,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,0,4,1066,2020,Natalie,Lee,4862101670
9312525,11102302,2020-11-30 19:45:26,Kompetansemål + svar HIS3410,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,7,27,8881,2021,Aaron,Daniel,4395844972
3351075,12212070,2020-11-30 19:45:25,Notater - Sammendrag,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,12,2763,2022,Cody,Haynes,877123280
7748117,10187090,2020-11-30 19:45:22,"Eksamen 2019, spørsmål",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,0,0,9,0,2023,Alicia,Howard,2096859781
4810295,9931248,2020-11-30 19:45:13,"Eksamen 2014, spørsmål og svar", Rettslære - revisoreksamenÅr 2,Universitetet i Stavanger,4,Past exams,0,0,8,3617,2024,Frederick,Wilcox,6691039666
3150732,12104416,2020-11-30 19:45:07,Hjemme eksamen i Bedriften 1,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,4,1124,2025,Timothy,Chavez,2939403778
8983822,12260156,2020-11-30 19:45:07,1 Bedriften Introduksjon kortsvar,Bedriften,Handelshøyskolen BI,6,Practical,1,6,2,483,2026,Jack,Ross,34257339
393994,13056700,2020-11-30 19:45:00,Lecture notes - Språkhistorie,Norsk grammatikk,Universitetet i Oslo,3,Lecture notes,0,0,3,776,2027,Julia,Martin,9012879690
2108077,13056700,2020-11-30 19:44:57,Semesteroppgåve - Semesteroppgave - besvarelse,Språkhistorie og talemål,Norges teknisk-naturvitenskapelige universitet,8,Mandatory assignments,1,0,4,654,2028,Donna,Burke,8899025997
7748118,10187090,2020-11-30 19:44:52,"Eksamen 2019, svar",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,1,-3,3,441,2029,Tony,Gonzalez,3763741406
10377388,11391806,2020-11-30 19:44:47,Exphil eksamen vår 2020 argumenterende tekst,Examen philosophicum,Universitetet i Oslo,4,Past exams,0,0,5,1054,2030,Michelle,Lopez,6129541030
2108078,13056700,2020-11-30 19:44:44,Omgrepsliste - Begrepsliste,Språkhistorie og talemål,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,4,2,854,2031,Madison,Lowe,3587957073
5584284,13056700,2020-11-30 19:44:34,Kap 3 Norrøn tid 750 - Sammendrag Tekst i tid og rom norsk språkhistorie,Lektorutdanning i norsk,Universitetet i Sørøst-Norge,7,Summaries,0,0,14,3043,2032,Thomas,Roberts,7937394831
10352148,13201920,2020-11-30 19:44:32,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,Past exams,1,0,7,2452,2033,Derek,Lopez,6160410999
10352148,13201920,2020-11-30 19:44:32,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,Past exams,1,0,7,2452,2034,Debra,Moore,4376027931
3670466,12305654,2020-11-30 19:44:29,"Eksamen 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,4,1042,2035,Holly,Villa,4708718224
4281437,11541816,2020-11-30 19:44:26,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,2036,Caitlin,Taylor,8472070575
2195758,11391806,2020-11-30 19:44:18,Praktikumsoppskrift i erstatningsrett,Privatrett I,Universitetet i Oslo,6,Practical,1,4,15,4473,2037,Jillian,Stewart,9353095613
6655535,13201920,2020-11-30 19:44:04,Bedriften hjemmeeksamen,Bedriften,Handelshøyskolen BI,4,Past exams,1,2,4,1184,2038,Mark,Baker,3138323305
10390973,12104416,2020-11-30 19:43:58,Bedrift - Notater fra egentsudier fra pensum,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,29,5069,2039,Kimberly,Ramirez,6373245118
7748118,10187090,2020-11-30 19:43:55,"Eksamen 2019, svar",Mikroøkonomi I,Oslomet - storbyuniversitetet,4,Past exams,1,-3,3,441,2040,Sharon,Welch,2148883523
9337851,11102302,2020-11-30 19:43:49,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2041,David,Gay,9421418587
2026497,13201920,2020-11-30 19:43:43,"Eksamen 5 Desember 2017, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,1,4,1337,2042,Gregory,Lopez,6816437513
10375367,11102302,2020-11-30 19:43:41,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,9,8,1294,2043,Susan,Cowan,5227621236
7250457,11343534,2020-11-30 19:43:31,Markedsføring eksamensøving,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,2,48,6072,2044,James,Stewart,7453615045
3103732,10187090,2020-11-30 19:43:20,Begreper - mikro - Nødvendige begrepre,Mikroøkonomi I,Oslomet - storbyuniversitetet,6,Practical,1,5,3,1084,2045,Caitlin,Bennett,7921340473
6321660,13201920,2020-11-30 19:43:03,"Eksamen 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,1,5,1461,2046,Joe,Thomas,2886267552
2036442,11541816,2020-11-30 19:42:47,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2047,Michelle,Maxwell,346563565
6072405,11409736,2020-11-30 19:42:41,Bedriften oppsummering mot eksamen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,4,10,2102,2048,Alfred,Martinez,1424995063
9337851,11102302,2020-11-30 19:42:23,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2049,Jonathan,Smith,6314733909
6335239,13201920,2020-11-30 19:42:22,"Eksamen 6 Desember 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,19,7315,2050,Jonathan,Johnson,2284726323
6072405,11409736,2020-11-30 19:42:19,Bedriften oppsummering mot eksamen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,4,10,2102,2051,Elizabeth,Small,6041368755
2063108,11341306,2020-11-30 19:42:03,Eksamensøving exphil,Examen philosophicum,Universitetet i Oslo,10,Essays,1,43,18,6940,2052,Jessica,Vargas,2407939515
2089064,11182794,2020-11-30 19:41:56,Kapittel 9 – Produktutvikling og produktpolitikk,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,3,Lecture notes,0,4,9,965,2053,Larry,Davis,8789191117
3177668,11343534,2020-11-30 19:41:49,Markedsføring-Sammendrag,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,54,88,33154,2054,Allison,Hansen,7541381475
7871763,12733066,2020-11-30 19:41:50,Arbeidskravene dok - Hjelpeark,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,3,Lecture notes,1,1,10,1201,2055,Kelli,Ryan,4165751988
2083637,12515216,2020-11-30 19:41:45,Finansiell styring sammendrag,Finansiell styring,Handelshøyskolen BI,7,Summaries,1,47,18,2860,2056,Tara,Ramirez,3011965477
10333926,8315888,2020-11-30 19:41:30,MET102 Oppgave 4 - høst 2020 - kvantitativ multippel regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,8,Mandatory assignments,1,0,12,2449,2057,Robert,Compton,6715280257
3345254,10187090,2020-11-30 19:41:25,Nøkkelord - Forklaring av viktige ord i mikroøkonomi.,Mikroøkonomi I,Oslomet - storbyuniversitetet,7,Summaries,1,2,2,630,2058,Jodi,Jones,9241399647
5480117,13201920,2020-11-30 19:41:12,"Eksamen 5 Januar 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,6,1808,2059,Glenn,Wilkins,234924023
7518964,10187090,2020-11-30 19:40:55,"Arbeidskrav, Mikroøkonomi 1",Mikroøkonomi I,Oslomet - storbyuniversitetet,8,Mandatory assignments,1,1,2,349,2060,Rodney,Johnson,5362441255
7031286,10202634,2020-11-30 19:40:52,FIN 3617 Schedule SPR20,Behavioural Finance,Handelshøyskolen BI,5,Other,1,0,21,3494,2061,Eric,Hicks,8075475373
10178730,11343534,2020-11-30 19:40:51,Eksamensforberedende,Organisasjon og ledelse,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,0,15,2076,2062,Alexis,Evans,9460635238
10255420,13202470,2020-11-30 19:40:47,Psyk 106 - Notater,Personalpsykologi,Universitetet i Bergen,3,Lecture notes,0,1,35,7480,2063,William,Campbell,2220025717
9913378,8315888,2020-11-30 19:40:32,Godkjent Oppgave 3 Stata MET102,Samfunnsvitskapleg metode,Universitetet i Bergen,8,Mandatory assignments,0,0,17,1875,2064,Courtney,Ibarra,6592824405
2026440,11409736,2020-11-30 19:40:25,Bedriften arbeidskrav ferdig,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,11,5,1674,2065,Amy,Williams,8972770704
7600243,10202634,2020-11-30 19:40:24,Assignment 4 - Wu Liang Put warrant,Behavioural Finance,Handelshøyskolen BI,8,Mandatory assignments,0,0,1,405,2066,Lauren,Rogers,7238458831
9176001,8350846,2020-11-30 19:39:57,Arbeidskrav 2 - full løsning,Finansregnskap,Handelshøyskolen BI,3,Lecture notes,1,0,4,154,2067,Ashley,Wade,4106325979
8098298,12203750,2020-11-30 19:39:53,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,4,689,2068,Ashley,Vargas,1775672025
5735701,12203750,2020-11-30 19:39:36,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,-2,4,598,2069,Dennis,Wagner,8188484909
3844007,11389396,2020-11-30 19:39:32,Exphil oblig 2 Singer miljøetikk,Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,4,3,1146,2070,Jean,Price,4882343537
10333926,8315888,2020-11-30 19:39:27,MET102 Oppgave 4 - høst 2020 - kvantitativ multippel regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,8,Mandatory assignments,1,0,12,2449,2071,Tracy,Wiley,2447591470
10224247,5618158,2020-11-30 19:39:17,Problem set04 questions,Aktivitetslære 2A,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,3,1244,2072,Shannon,Diaz,2747720665
10224247,5618158,2020-11-30 19:39:18,Problem set04 questions,Aktivitetslære 2A,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,3,1244,2073,Monica,Lee,9297234833
9088103,11191000,2020-11-30 19:39:16,B. førindustrielle historie forelesning 2,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,2,3,983,2074,Nicholas,Higgins,7791674955
4281437,13201920,2020-11-30 19:39:15,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,2075,Loretta,Sanchez,6489110811
3057452,10244820,2020-11-30 19:39:14,Refleksjonsnotat,Farmasi grunnemne,Norges Arktiske Universitet,8,Mandatory assignments,0,-1,2,482,2076,Jennifer,Gonzalez,9855160655
7443442,11389396,2020-11-30 19:39:14,"Argumenterende tekst, obligatorisk oppgave exphil",Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,1,3,927,2077,Joshua,Schultz,604097120
5627986,10202634,2020-11-30 19:39:12,Case 2 Selling Biovail Short,Behavioural Finance,Handelshøyskolen BI,8,Mandatory assignments,0,3,3,1179,2078,Eric,Pruitt,1620508881
9312525,11611932,2020-11-30 19:39:12,Kompetansemål + svar HIS3410,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,7,27,8881,2079,Natasha,Rodriguez,3699003105
10224213,5618158,2020-11-30 19:39:05,Lecture 09 worksheet questions,Statistikk,Oslomet - storbyuniversitetet,6,Practical,0,0,6,840,2080,Scott,Bailey,6437179703
10243544,8315888,2020-11-30 19:39:05,Met102 innlevering 4 - Godkjent oppgave 4 kvantitativ metode,Samfunnsvitskapleg metode,Universitetet i Bergen,8,Mandatory assignments,1,0,10,2050,2081,Patrick,Smith,8912323522
10333926,8315888,2020-11-30 19:39:01,MET102 Oppgave 4 - høst 2020 - kvantitativ multippel regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,8,Mandatory assignments,1,0,12,2449,2082,Michael,Price,4062091314
6078313,8350846,2020-11-30 19:38:57,Balanseendringer,Finansregnskap,Handelshøyskolen BI,3,Lecture notes,0,0,8,603,2083,Dawn,Mcgee,9527433089
6145174,8315888,2020-11-30 19:38:45,Kvalitativ og kvantitativ metode,Innføring i metode,Universitetet i Bergen,7,Summaries,1,3,2,819,2084,Chloe,Snyder,6099449933
9738777,11312712,2020-11-30 19:38:39,Eksamen i Bedriften - FORELESNINGSNOTATER,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,7,3225,2085,Samantha,Riley,1828196521
6256813,10202634,2020-11-30 19:38:38,Disposisjon-POL-oppgaver,Behavioural Finance,Handelshøyskolen BI,7,Summaries,1,0,11,1434,2086,Juan,Gibbs,5093358018
2866140,13201920,2020-11-30 19:38:37,"Eksamen 2017, svar",Markedsføringsledelse,Handelshøyskolen BI,4,Past exams,1,15,44,10577,2087,Jody,Cortez,3158541114
2026734,11536454,2020-11-30 19:38:36,"Eksamen 10 Juni 2016, spørsmål og svar",Innføring i evolusjon og økologi,Universitetet i Bergen,4,Past exams,0,1,17,6423,2088,Blake,Richardson,5396138237
2036442,12678596,2020-11-30 19:38:30,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2089,Joshua,Kemp,8018905584
6636888,13034014,2020-11-30 19:38:29,Arbeidskrav 2 – Definer begrepet motivasjon,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,8,Mandatory assignments,1,0,2,500,2090,Walter,Williams,3717476155
2013707,5337236,2020-11-30 19:38:26,"Notater eksamen - Sammendrag Psykologi, organisasjon og ledelse","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,159,66,19358,2091,Mercedes,Garcia,2594515993
9300528,11312712,2020-11-30 19:38:23,Sammendrag av kapitler til ORG,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,0,24,8862,2092,David,Cline,4932928610
2013709,5337236,2020-11-30 19:38:06,Teorier og begrepet- eksamen,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,6,Practical,1,25,16,2768,2093,Kaitlin,Sharp,8052141957
2090962,11092926,2020-11-30 19:37:46,Utviklingspsykologi I Sammendrag,Utviklingspsykologi I,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,22,28,11863,2094,Alex,Cunningham,3408653956
4039853,12520158,2020-11-30 19:37:46,Elektriske og kjemiske synapser,Medisin og odontologi 1. studieår,Norges Arktiske Universitet,3,Lecture notes,0,1,6,1086,2095,Ruben,Buchanan,5657811913
9174674,7972490,2020-11-30 19:37:45,Tidligere eksamener temaer,Samfunnsøkonomi,Handelshøyskolen BI,4,Past exams,1,0,1,0,2096,Andrea,Gibson,5754766581
6557598,11924052,2020-11-30 19:37:42,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2097,Amber,Wright,8812509216
10255420,13202394,2020-11-30 19:37:40,Psyk 106 - Notater,Personalpsykologi,Universitetet i Bergen,3,Lecture notes,0,1,35,7480,2098,April,Bond,2433856644
6557598,11924052,2020-11-30 19:37:38,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2099,Kelly,Silva,9660029695
9176191,11191000,2020-11-30 19:37:30,Bedriften Kapittel 2,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,11,2462,2100,Steven,Atkinson,8724420209
3402571,11389396,2020-11-30 19:37:27,Argumenterende tekst 4,Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,24,4,930,2101,Mary,Obrien,8731154262
9072430,5337236,2020-11-30 19:37:16,Org hjemme eksamen,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,4,Past exams,0,0,9,2399,2102,Amanda,Ruiz,7456080918
5924047,12308678,2020-11-30 19:37:17,Skoleeksamen i Bedriften - eksempler,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,5,419,2103,Zachary,Lewis,7716999613
5101009,13157140,2020-11-30 19:37:13,"Eksamen 10 Desember 2018, spørsmål og svar",Organisasjonsteori og analyse,Universitetet i Agder,4,Past exams,0,3,20,6115,2104,Bruce,Mendoza,1119465902
3887563,13090566,2020-11-30 19:37:10,"Sammendrag av ""Hvordan organisasjoner fungerer"", Jacobsen og Thorsvik",Organisasjonsteori,Universitetet i Agder,7,Summaries,0,52,61,17915,2105,Cameron,Smith,4696080073
3164589,12308678,2020-11-30 19:37:07,Kortsvar 11,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,2,323,2106,Shannon,Mclean,5344454284
4281437,11312712,2020-11-30 19:36:59,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,2107,Caitlin,Marsh,1318745821
